Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,02-Sep-2022,24-Nov-2022,17735.15,17778.00,17624.75,17683.15,17679.30,17683.15,6533.00,57854.30,228700.00,20050.00,17539.45
NIFTY,01-Sep-2022,27-Oct-2022,17610.00,17790.70,17542.30,17638.65,17675.00,17638.65,15913.00,140511.92,932150.00,-9300.00,-
NIFTY,01-Sep-2022,29-Sep-2022,17552.00,17734.90,17482.00,17592.40,17611.15,17592.40,318416.00,2802702.17,12718500.00,1105650.00,-
NIFTY,01-Sep-2022,24-Nov-2022,17770.00,17848.95,17606.55,17704.55,17735.00,17704.55,5657.00,50128.49,208650.00,-12100.00,-
NIFTY,30-Aug-2022,29-Sep-2022,17451.00,17844.75,17442.20,17827.50,17823.00,17827.50,236986.00,2093144.41,11612850.00,537900.00,17759.30
NIFTY,30-Aug-2022,27-Oct-2022,17497.95,17894.95,17497.90,17876.25,17875.00,17876.25,14918.00,132097.46,941450.00,111950.00,17759.30
NIFTY,30-Aug-2022,24-Nov-2022,17597.75,17954.60,17572.25,17932.60,17931.00,17932.60,5087.00,45174.24,220750.00,94750.00,17759.30
NIFTY,29-Aug-2022,24-Nov-2022,17363.40,17552.95,17363.40,17490.90,17500.00,17490.90,3632.00,31737.98,126000.00,62500.00,17312.90
NIFTY,29-Aug-2022,27-Oct-2022,17335.85,17493.20,17136.65,17425.80,17441.05,17425.80,17434.00,151715.35,829500.00,-23500.00,17312.90
NIFTY,29-Aug-2022,29-Sep-2022,17290.00,17440.00,17250.05,17370.25,17384.00,17370.25,225318.00,1954818.82,11074950.00,491200.00,17312.90
NIFTY,26-Aug-2022,29-Sep-2022,17677.30,17765.00,17602.05,17653.75,17678.00,17653.75,194876.00,1724166.96,10583750.00,-29500.00,17558.90
NIFTY,26-Aug-2022,27-Oct-2022,17700.00,17815.00,17663.35,17710.30,17734.00,17710.30,11756.00,104367.78,853000.00,65200.00,17558.90
NIFTY,26-Aug-2022,24-Nov-2022,17775.65,17877.05,17730.00,17777.50,17800.00,17777.50,2964.00,26413.87,63500.00,63500.00,17558.90
NIFTY,25-Aug-2022,29-Sep-2022,17768.80,17823.85,17536.00,17588.40,17570.00,17588.40,215178.00,1904681.48,10613250.00,2200350.00,-
NIFTY,25-Aug-2022,25-Aug-2022,17684.40,17739.35,17501.00,17531.50,17521.00,17522.45,171481.00,1514182.45,2445850.00,-2286050.00,-
NIFTY,25-Aug-2022,27-Oct-2022,17790.00,17877.10,17600.40,17656.10,17630.80,17656.10,12920.00,114825.98,787800.00,147950.00,-
NIFTY,24-Aug-2022,25-Aug-2022,17552.10,17635.30,17495.00,17617.25,17609.65,17617.25,192084.00,1688040.52,4731900.00,-2561250.00,17604.95
NIFTY,24-Aug-2022,29-Sep-2022,17731.00,17731.00,17575.00,17699.25,17694.55,17699.25,116862.00,1031957.66,8412900.00,2108450.00,17604.95
NIFTY,24-Aug-2022,27-Oct-2022,17725.35,17770.00,17641.60,17757.35,17750.00,17757.35,6920.00,61306.39,639850.00,3650.00,17604.95
NIFTY,23-Aug-2022,25-Aug-2022,17401.10,17643.95,17383.60,17585.55,17641.60,17585.55,264578.00,2318474.02,7293150.00,-1567300.00,-
NIFTY,23-Aug-2022,29-Sep-2022,17536.00,17723.95,17464.90,17665.55,17719.40,17665.55,115523.00,1016829.88,6304450.00,1878800.00,-
NIFTY,23-Aug-2022,27-Oct-2022,17501.05,17781.50,17501.05,17737.90,17778.00,17737.90,9729.00,85928.88,636200.00,26250.00,-
NIFTY,22-Aug-2022,27-Oct-2022,17850.10,17850.10,17620.00,17641.05,17642.00,17641.05,9750.00,86348.61,609950.00,101400.00,17490.70
NIFTY,22-Aug-2022,29-Sep-2022,17763.00,17777.55,17555.00,17575.25,17584.05,17575.25,60940.00,537888.56,4425650.00,759050.00,17490.70
NIFTY,22-Aug-2022,25-Aug-2022,17688.00,17689.90,17471.10,17492.25,17499.00,17492.25,181285.00,1592756.40,8860450.00,-1766650.00,17490.70
NIFTY,19-Aug-2022,25-Aug-2022,17980.00,17989.95,17712.60,17759.50,17731.60,17759.50,231394.00,2062787.50,10627100.00,-713350.00,-
NIFTY,19-Aug-2022,29-Sep-2022,18057.35,18108.70,17800.00,17843.45,17814.00,17843.45,45704.00,409620.90,3666600.00,582900.00,-
NIFTY,19-Aug-2022,27-Oct-2022,18109.00,18111.25,17857.45,17897.95,17870.00,17897.95,7919.00,71216.82,508550.00,50850.00,-
NIFTY,18-Aug-2022,29-Sep-2022,18032.15,18086.80,17942.55,18059.75,18082.00,18059.75,25675.00,231125.14,3083700.00,301950.00,17956.50
NIFTY,18-Aug-2022,25-Aug-2022,17936.15,18004.70,17858.85,17980.35,18000.95,17980.35,185866.00,1665870.88,11340450.00,68150.00,17956.50
NIFTY,18-Aug-2022,27-Oct-2022,18029.35,18131.80,17992.15,18104.85,18130.00,18104.85,5756.00,51956.50,457700.00,3350.00,17956.50
NIFTY,17-Aug-2022,25-Aug-2022,17898.40,17992.30,17867.90,17974.10,17965.45,17974.10,111096.00,996496.15,11272300.00,299950.00,17944.25
NIFTY,17-Aug-2022,29-Sep-2022,17961.55,18066.50,17939.90,18050.35,18039.10,18050.35,18375.00,165474.69,2781750.00,316050.00,17944.25
NIFTY,17-Aug-2022,27-Oct-2022,18050.00,18104.80,17981.30,18090.40,18081.10,18090.40,4742.00,42793.97,454350.00,33200.00,17944.25
NIFTY,16-Aug-2022,27-Oct-2022,17924.95,17971.00,17884.85,17961.60,17970.00,17961.60,5096.00,45697.43,421150.00,72650.00,-
NIFTY,16-Aug-2022,29-Sep-2022,17884.95,17931.85,17845.40,17919.10,17931.05,17919.10,15085.00,134983.29,2465700.00,170800.00,-
NIFTY,16-Aug-2022,25-Aug-2022,17895.00,17895.00,17780.20,17850.65,17859.30,17850.65,130633.00,1164421.61,10972350.00,333650.00,-
NIFTY,12-Aug-2022,27-Oct-2022,17800.00,17857.00,17728.20,17819.25,17825.00,17819.25,4537.00,40385.77,348500.00,45450.00,17698.15
NIFTY,12-Aug-2022,29-Sep-2022,17771.65,17819.00,17692.00,17782.15,17780.00,17782.15,12843.00,114073.27,2294900.00,108100.00,17698.15
NIFTY,12-Aug-2022,25-Aug-2022,17675.00,17753.60,17621.00,17713.05,17716.90,17713.05,142609.00,1261779.34,10638700.00,-43200.00,17698.15
NIFTY,11-Aug-2022,29-Sep-2022,17786.95,17799.95,17726.00,17753.15,17746.00,17753.15,13099.00,116379.89,2186800.00,106350.00,-
NIFTY,11-Aug-2022,27-Oct-2022,17800.00,17849.65,17751.55,17789.35,17777.00,17789.35,4630.00,41226.52,303050.00,40600.00,-
NIFTY,11-Aug-2022,25-Aug-2022,17711.00,17736.15,17657.50,17684.95,17676.00,17684.95,154587.00,1368003.10,10681900.00,12150.00,-
NIFTY,10-Aug-2022,29-Sep-2022,17641.85,17650.00,17525.05,17626.65,17618.25,17626.65,13133.00,115531.24,2080450.00,101850.00,-
NIFTY,10-Aug-2022,25-Aug-2022,17580.25,17585.60,17455.30,17558.25,17551.75,17558.25,151166.00,1325128.74,10669750.00,-145950.00,-
NIFTY,10-Aug-2022,27-Oct-2022,17670.05,17686.20,17564.20,17662.15,17658.45,17662.15,3578.00,31561.48,262450.00,3850.00,-
NIFTY,08-Aug-2022,27-Oct-2022,17520.80,17683.50,17488.85,17662.35,17665.00,17662.35,4299.00,37874.34,258600.00,25500.00,-
NIFTY,08-Aug-2022,25-Aug-2022,17410.00,17583.90,17377.15,17557.75,17560.00,17557.75,155023.00,1357406.79,10815700.00,782400.00,-
NIFTY,08-Aug-2022,29-Sep-2022,17481.65,17647.00,17447.40,17620.40,17632.35,17620.40,15142.00,133067.14,1978600.00,133750.00,-
NIFTY,05-Aug-2022,29-Sep-2022,17444.85,17577.15,17435.25,17485.45,17481.65,17485.45,16393.00,143568.13,1844850.00,169900.00,-
NIFTY,05-Aug-2022,25-Aug-2022,17422.90,17514.35,17363.85,17416.15,17414.95,17416.15,185221.00,1615690.42,10033300.00,39450.00,-
NIFTY,05-Aug-2022,27-Oct-2022,17520.00,17613.80,17476.35,17525.85,17521.75,17525.85,5436.00,47705.34,233100.00,27900.00,-
NIFTY,04-Aug-2022,25-Aug-2022,17456.00,17505.30,17178.00,17387.85,17370.00,17387.85,303013.00,2628434.98,9993850.00,186000.00,17382.00
NIFTY,04-Aug-2022,29-Sep-2022,17528.95,17567.00,17245.50,17455.10,17432.55,17455.10,20502.00,178550.73,1674950.00,113600.00,17382.00
NIFTY,04-Aug-2022,27-Oct-2022,17579.10,17610.00,17294.05,17493.75,17476.00,17493.75,5990.00,52313.43,205200.00,35000.00,17382.00
NIFTY,03-Aug-2022,27-Oct-2022,17465.00,17538.85,17355.45,17507.35,17528.00,17507.35,4163.00,36302.09,170200.00,24050.00,17388.15
NIFTY,03-Aug-2022,29-Sep-2022,17374.15,17490.00,17312.80,17470.70,17488.00,17470.70,11924.00,103710.87,1561350.00,41450.00,17388.15
NIFTY,03-Aug-2022,25-Aug-2022,17360.00,17426.00,17243.85,17407.15,17424.00,17407.15,195658.00,1695549.42,9807850.00,-537300.00,17388.15
NIFTY,02-Aug-2022,25-Aug-2022,17336.00,17420.00,17241.10,17346.30,17315.50,17346.30,232634.00,2015030.23,10345150.00,-244800.00,-
NIFTY,02-Aug-2022,29-Sep-2022,17395.20,17485.05,17306.00,17415.65,17383.50,17415.65,13355.00,116112.80,1519900.00,93600.00,-
NIFTY,02-Aug-2022,27-Oct-2022,17434.55,17519.85,17350.00,17463.05,17423.00,17463.05,5844.00,50970.88,146150.00,-77600.00,-
